Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'raw', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 1.0, 'k': 20, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Mon May  6 04:33:10 2024]======================
Epoch: 1 | Epoch Time: 0m 46s
Test Loss: 1.3144194046020508 | Test Acc: 53.35000157356262%
Epoch: 50 | Epoch Time: 0m 58s
Train Loss: 1.2760930882263184 | Train Acc: 54.32199835777283%
Test Loss: 1.3081202445983886 | Test Acc: 53.609997034072876%
Epoch: 51 | Epoch Time: 1m 1s
Train Loss: 1.2695346810913086 | Train Acc: 54.65400218963623%
Test Loss: 1.3028398643493653 | Test Acc: 53.86999845504761%
Epoch: 52 | Epoch Time: 0m 59s
Train Loss: 1.2637929063415527 | Train Acc: 54.934000968933105%
Test Loss: 1.2982205909729003 | Test Acc: 54.22000288963318%
Epoch: 53 | Epoch Time: 0m 58s
Train Loss: 1.25672676361084 | Train Acc: 55.15599846839905%
Test Loss: 1.2926031105041504 | Test Acc: 54.36999797821045%
Epoch: 54 | Epoch Time: 1m 0s
Train Loss: 1.250653963165283 | Train Acc: 55.41999936103821%
Test Loss: 1.288045076751709 | Test Acc: 54.53000068664551%
Epoch: 55 | Epoch Time: 1m 0s
Train Loss: 1.2450168426513673 | Train Acc: 55.63799738883972%
Test Loss: 1.283646427154541 | Test Acc: 54.670000076293945%
Epoch: 56 | Epoch Time: 0m 58s
Train Loss: 1.2387721070861817 | Train Acc: 55.91599941253662%
Test Loss: 1.279062109375 | Test Acc: 54.79000210762024%
Epoch: 57 | Epoch Time: 0m 59s
Train Loss: 1.2334811834716797 | Train Acc: 56.11000061035156%
Test Loss: 1.27510503616333 | Test Acc: 55.08999824523926%
Epoch: 58 | Epoch Time: 1m 0s
Train Loss: 1.2283332107543945 | Train Acc: 56.37199878692627%
Test Loss: 1.2717799995422363 | Test Acc: 55.27999997138977%
Epoch: 59 | Epoch Time: 0m 59s
Train Loss: 1.2233594288635254 | Train Acc: 56.56599998474121%
Test Loss: 1.2684213165283202 | Test Acc: 55.51999807357788%
Epoch: 60 | Epoch Time: 0m 59s
Train Loss: 1.2186865278625487 | Train Acc: 56.81999921798706%
Test Loss: 1.2650583648681641 | Test Acc: 55.76000213623047%
Epoch: 61 | Epoch Time: 1m 1s
Train Loss: 1.2144273434448243 | Train Acc: 57.06400275230408%
Test Loss: 1.2623802947998046 | Test Acc: 55.77999949455261%
Epoch: 62 | Epoch Time: 0m 59s
Train Loss: 1.2100708964538573 | Train Acc: 57.256001234054565%
Test Loss: 1.2595693222045898 | Test Acc: 56.01000189781189%
Epoch: 63 | Epoch Time: 1m 8s
Train Loss: 1.2063607553100586 | Train Acc: 57.45999813079834%
Test Loss: 1.2576954391479491 | Test Acc: 56.13999962806702%
Epoch: 64 | Epoch Time: 1m 4s
Train Loss: 1.202537046813965 | Train Acc: 57.704001665115356%
Test Loss: 1.255985676574707 | Test Acc: 56.30999803543091%
Epoch: 65 | Epoch Time: 0m 59s
Train Loss: 1.1993608618164062 | Train Acc: 57.801997661590576%
Test Loss: 1.255076560974121 | Test Acc: 56.36000037193298%
Epoch: 66 | Epoch Time: 0m 59s
Train Loss: 1.1961269163513184 | Train Acc: 58.02599787712097%
Test Loss: 1.2537313133239747 | Test Acc: 56.51000142097473%
Epoch: 67 | Epoch Time: 1m 1s
Train Loss: 1.1923498152160645 | Train Acc: 58.271998167037964%
Test Loss: 1.2519562728881837 | Test Acc: 56.70999884605408%
Epoch: 68 | Epoch Time: 0m 59s
Train Loss: 1.1898341221618651 | Train Acc: 58.433997631073%
Test Loss: 1.2516375160217286 | Test Acc: 56.70999884605408%
Epoch: 69 | Epoch Time: 0m 59s
Train Loss: 1.1866391400146485 | Train Acc: 58.63199830055237%
Test Loss: 1.25034599609375 | Test Acc: 56.77000284194946%
Epoch: 70 | Epoch Time: 1m 0s
Train Loss: 1.184045425567627 | Train Acc: 58.80799889564514%
Test Loss: 1.2498904594421387 | Test Acc: 56.83000087738037%
Epoch: 71 | Epoch Time: 1m 0s
Train Loss: 1.1810404457092285 | Train Acc: 58.980000019073486%
Test Loss: 1.2487290657043457 | Test Acc: 57.0900022983551%
Epoch: 72 | Epoch Time: 0m 59s
Train Loss: 1.178536106414795 | Train Acc: 59.18999910354614%
Test Loss: 1.248708861541748 | Test Acc: 57.34000205993652%
Epoch: 73 | Epoch Time: 0m 58s
Train Loss: 1.1765239205932618 | Train Acc: 59.38799977302551%
Test Loss: 1.2491549293518067 | Test Acc: 57.52999782562256%
Epoch: 74 | Epoch Time: 1m 1s
Train Loss: 1.1741944216918945 | Train Acc: 59.58399772644043%
Test Loss: 1.2493584266662598 | Test Acc: 57.45999813079834%
Epoch: 75 | Epoch Time: 0m 57s
Train Loss: 1.1719113250732422 | Train Acc: 59.70199704170227%
Test Loss: 1.2495427978515625 | Test Acc: 57.489997148513794%
Epoch: 76 | Epoch Time: 0m 57s
Train Loss: 1.1700410722351073 | Train Acc: 59.846001863479614%
Test Loss: 1.2499365631103516 | Test Acc: 57.64999985694885%
Epoch: 77 | Epoch Time: 0m 58s
Train Loss: 1.168616484222412 | Train Acc: 60.04199981689453%
Test Loss: 1.2507901817321778 | Test Acc: 57.840001583099365%
Epoch: 78 | Epoch Time: 0m 59s
Train Loss: 1.1665997817993163 | Train Acc: 60.23799777030945%
Test Loss: 1.2510104164123534 | Test Acc: 57.89999961853027%
Epoch: 79 | Epoch Time: 0m 51s
Train Loss: 1.1655703051757813 | Train Acc: 60.34799814224243%
Test Loss: 1.2526192428588867 | Test Acc: 58.00999999046326%
Epoch: 80 | Epoch Time: 0m 52s
Train Loss: 1.1641829734802247 | Train Acc: 60.55600047111511%
Test Loss: 1.254114808654785 | Test Acc: 58.090001344680786%
Epoch: 81 | Epoch Time: 0m 52s
Train Loss: 1.1631696682739259 | Train Acc: 60.73799729347229%
Test Loss: 1.2555623794555664 | Test Acc: 58.170002698898315%
Epoch: 82 | Epoch Time: 0m 53s
Train Loss: 1.1619113816833495 | Train Acc: 60.83199977874756%
Test Loss: 1.2569575317382813 | Test Acc: 58.37000012397766%
Epoch: 83 | Epoch Time: 0m 52s
Train Loss: 1.1623227757263184 | Train Acc: 60.989999771118164%
Test Loss: 1.2599945129394532 | Test Acc: 58.43999981880188%
Epoch: 84 | Epoch Time: 0m 53s
Train Loss: 1.1620799064636231 | Train Acc: 61.118000745773315%
Test Loss: 1.2625805755615234 | Test Acc: 58.61999988555908%
Epoch: 85 | Epoch Time: 0m 52s
Train Loss: 1.162764189453125 | Train Acc: 61.33800148963928%
Test Loss: 1.2663806282043457 | Test Acc: 58.70000123977661%
Epoch: 86 | Epoch Time: 0m 51s
Train Loss: 1.1625148635864258 | Train Acc: 61.48599982261658%
Test Loss: 1.268938565826416 | Test Acc: 58.84000062942505%
Epoch: 87 | Epoch Time: 0m 51s
Train Loss: 1.1615389418029785 | Train Acc: 61.58999800682068%
Test Loss: 1.2706332626342773 | Test Acc: 58.93999934196472%
Epoch: 88 | Epoch Time: 0m 53s
Train Loss: 1.1622630055236816 | Train Acc: 61.69800162315369%
Test Loss: 1.274454677581787 | Test Acc: 58.99999737739563%
Epoch: 89 | Epoch Time: 0m 52s
Train Loss: 1.162421427001953 | Train Acc: 61.834001541137695%
Test Loss: 1.2776607666015625 | Test Acc: 59.060001373291016%
Epoch: 90 | Epoch Time: 0m 51s
Train Loss: 1.162341058654785 | Train Acc: 61.970001459121704%
Test Loss: 1.2803239906311035 | Test Acc: 59.210002422332764%
Epoch: 91 | Epoch Time: 0m 52s
Train Loss: 1.1630451399230957 | Train Acc: 62.08999752998352%
Test Loss: 1.283984659576416 | Test Acc: 59.14999842643738%
Epoch: 92 | Epoch Time: 0m 52s
Train Loss: 1.1644703785705566 | Train Acc: 62.195998430252075%
Test Loss: 1.2882969314575194 | Test Acc: 59.210002422332764%
Epoch: 93 | Epoch Time: 0m 52s
Train Loss: 1.1668273481750489 | Train Acc: 62.30999827384949%
Test Loss: 1.2941175071716309 | Test Acc: 59.299999475479126%
Epoch: 94 | Epoch Time: 0m 51s
Train Loss: 1.1686428439331056 | Train Acc: 62.44000196456909%
Test Loss: 1.299152130126953 | Test Acc: 59.49000120162964%
Epoch: 95 | Epoch Time: 0m 47s
Train Loss: 1.1703610791015624 | Train Acc: 62.529999017715454%
Test Loss: 1.30388920211792 | Test Acc: 59.52000021934509%
Epoch: 96 | Epoch Time: 0m 59s
Train Loss: 1.1720281700134276 | Train Acc: 62.6259982585907%
Test Loss: 1.3086708633422852 | Test Acc: 59.50999855995178%
Epoch: 97 | Epoch Time: 1m 1s
Train Loss: 1.1753828857421875 | Train Acc: 62.67799735069275%
Test Loss: 1.315799907684326 | Test Acc: 59.68000292778015%
Epoch: 98 | Epoch Time: 0m 55s
Train Loss: 1.1774471215820312 | Train Acc: 62.800002098083496%
Test Loss: 1.3212441696166992 | Test Acc: 59.710001945495605%
Epoch: 99 | Epoch Time: 0m 52s
Train Loss: 1.1810946548461914 | Train Acc: 62.88800239562988%
Test Loss: 1.3284824485778808 | Test Acc: 59.859997034072876%
Epoch: 100 | Epoch Time: 0m 52s
Train Loss: 1.1825629527282715 | Train Acc: 63.01599740982056%
Test Loss: 1.3330558395385743 | Test Acc: 59.83999967575073%
