Namespace(action=12, model='CNN', seed=1)
{'model_name': 'CNN', 'device': device(type='cuda', index=0), 'log_dir': 'log\\CNN', 'ckpt_dir': 'checkpoint\\CNN', 'attack': 'raw', 'defence': 'krum', 'client_epochs': 10, 'server_epochs': 100, 'batch_size': 100, 'client_lr': 0.15, 'server_lr': 0.15, 'server_rate': 2000, 'load_ckpt': 0, 'workers': 20, 'byzantine_workers': 8, 'attack_strength': 1.0, 'k': 15, 'b': 4, 'test_frequency': 1}
======================Start Train Model [Mon May  6 02:55:00 2024]======================
Epoch: 1 | Epoch Time: 0m 47s
Test Loss: 1.3128067863464354 | Test Acc: 53.17000150680542%
Epoch: 50 | Epoch Time: 0m 47s
Train Loss: 1.293119802093506 | Train Acc: 53.89599800109863%
Test Loss: 1.3080296539306642 | Test Acc: 53.32000255584717%
Epoch: 51 | Epoch Time: 0m 46s
Train Loss: 1.2861462133789063 | Train Acc: 54.14800047874451%
Test Loss: 1.302241283416748 | Test Acc: 53.46999764442444%
Epoch: 52 | Epoch Time: 0m 47s
Train Loss: 1.27996077835083 | Train Acc: 54.41799759864807%
Test Loss: 1.2971449844360352 | Test Acc: 53.82000207901001%
Epoch: 53 | Epoch Time: 0m 47s
Train Loss: 1.2746509284973144 | Train Acc: 54.67600226402283%
Test Loss: 1.2930694709777832 | Test Acc: 53.94999980926514%
Epoch: 54 | Epoch Time: 0m 47s
Train Loss: 1.2686637358093262 | Train Acc: 54.99799847602844%
Test Loss: 1.2885134567260743 | Test Acc: 54.180002212524414%
Epoch: 55 | Epoch Time: 0m 46s
Train Loss: 1.2644791160583495 | Train Acc: 55.19999861717224%
Test Loss: 1.2856955543518067 | Test Acc: 54.420000314712524%
Epoch: 56 | Epoch Time: 0m 46s
Train Loss: 1.2594151750183105 | Train Acc: 55.43400049209595%
Test Loss: 1.2817180397033692 | Test Acc: 54.49000000953674%
Epoch: 57 | Epoch Time: 0m 46s
Train Loss: 1.2546209312438965 | Train Acc: 55.62800168991089%
Test Loss: 1.2782590225219728 | Test Acc: 54.71000075340271%
Epoch: 58 | Epoch Time: 0m 47s
Train Loss: 1.249674313812256 | Train Acc: 55.85799813270569%
Test Loss: 1.2747629325866698 | Test Acc: 54.86000180244446%
Epoch: 59 | Epoch Time: 0m 47s
Train Loss: 1.2452818450927734 | Train Acc: 56.133997440338135%
Test Loss: 1.271817488861084 | Test Acc: 55.11000156402588%
Epoch: 60 | Epoch Time: 0m 47s
Train Loss: 1.2400589767456054 | Train Acc: 56.341999769210815%
Test Loss: 1.268256081390381 | Test Acc: 55.34999966621399%
Epoch: 61 | Epoch Time: 0m 46s
Train Loss: 1.2356632527160645 | Train Acc: 56.64399862289429%
Test Loss: 1.2656525024414063 | Test Acc: 55.570000410079956%
Epoch: 62 | Epoch Time: 0m 47s
Train Loss: 1.2328449067687988 | Train Acc: 56.74999952316284%
Test Loss: 1.2643582977294923 | Test Acc: 55.66999912261963%
Epoch: 63 | Epoch Time: 0m 47s
Train Loss: 1.2297149234008788 | Train Acc: 56.97600245475769%
Test Loss: 1.2630762519836425 | Test Acc: 55.879998207092285%
Epoch: 64 | Epoch Time: 0m 47s
Train Loss: 1.2274500178527832 | Train Acc: 57.1120023727417%
Test Loss: 1.2626423225402832 | Test Acc: 56.11000061035156%
Epoch: 65 | Epoch Time: 0m 46s
Train Loss: 1.2247598526000976 | Train Acc: 57.28800296783447%
Test Loss: 1.2620825798034667 | Test Acc: 56.199997663497925%
Epoch: 66 | Epoch Time: 0m 46s
Train Loss: 1.2219794709777831 | Train Acc: 57.4720025062561%
Test Loss: 1.2614940231323242 | Test Acc: 56.44000172615051%
Epoch: 67 | Epoch Time: 0m 47s
Train Loss: 1.2213306033325195 | Train Acc: 57.60200023651123%
Test Loss: 1.2626781936645508 | Test Acc: 56.48000240325928%
Epoch: 68 | Epoch Time: 0m 47s
Train Loss: 1.2200885749816894 | Train Acc: 57.79200196266174%
Test Loss: 1.2634751327514648 | Test Acc: 56.84000253677368%
Epoch: 69 | Epoch Time: 0m 46s
Train Loss: 1.2174863082885743 | Train Acc: 58.01600217819214%
Test Loss: 1.2629030555725098 | Test Acc: 56.940001249313354%
Epoch: 70 | Epoch Time: 0m 46s
Train Loss: 1.2152976068115235 | Train Acc: 58.13800096511841%
Test Loss: 1.2628730949401856 | Test Acc: 56.859999895095825%
Epoch: 71 | Epoch Time: 0m 47s
Train Loss: 1.2131585710144044 | Train Acc: 58.31199884414673%
Test Loss: 1.2628375701904297 | Test Acc: 56.80999755859375%
Epoch: 72 | Epoch Time: 0m 46s
Train Loss: 1.2122970909118653 | Train Acc: 58.451998233795166%
Test Loss: 1.2643226959228515 | Test Acc: 56.98999762535095%
Epoch: 73 | Epoch Time: 0m 46s
Train Loss: 1.2106783142089843 | Train Acc: 58.59400033950806%
Test Loss: 1.2647119804382325 | Test Acc: 57.109999656677246%
Epoch: 74 | Epoch Time: 0m 46s
Train Loss: 1.2091498825073241 | Train Acc: 58.83200168609619%
Test Loss: 1.2654779731750487 | Test Acc: 57.20999836921692%
Epoch: 75 | Epoch Time: 0m 47s
Train Loss: 1.2093545265197754 | Train Acc: 58.95000100135803%
Test Loss: 1.2680056861877442 | Test Acc: 57.249999046325684%
Epoch: 76 | Epoch Time: 0m 46s
Train Loss: 1.207732043762207 | Train Acc: 59.2199981212616%
Test Loss: 1.269032396697998 | Test Acc: 57.30000138282776%
Epoch: 77 | Epoch Time: 0m 46s
Train Loss: 1.2090380142211914 | Train Acc: 59.42800045013428%
Test Loss: 1.2733334381103516 | Test Acc: 57.45999813079834%
Epoch: 78 | Epoch Time: 0m 46s
Train Loss: 1.2070430104064942 | Train Acc: 59.567999839782715%
Test Loss: 1.2736870330810548 | Test Acc: 57.580000162124634%
Epoch: 79 | Epoch Time: 0m 47s
Train Loss: 1.2089793928527832 | Train Acc: 59.67400074005127%
Test Loss: 1.2784150093078612 | Test Acc: 57.64999985694885%
Epoch: 80 | Epoch Time: 0m 47s
Train Loss: 1.209900763092041 | Train Acc: 59.84399914741516%
Test Loss: 1.2819432273864746 | Test Acc: 57.8000009059906%
Epoch: 81 | Epoch Time: 0m 46s
Train Loss: 1.2119608666992188 | Train Acc: 60.009998083114624%
Test Loss: 1.2868093475341797 | Test Acc: 57.85999894142151%
Epoch: 82 | Epoch Time: 0m 47s
Train Loss: 1.2110517584228515 | Train Acc: 60.162001848220825%
Test Loss: 1.2882813941955567 | Test Acc: 58.00999999046326%
Epoch: 83 | Epoch Time: 0m 47s
Train Loss: 1.210428292236328 | Train Acc: 60.269999504089355%
Test Loss: 1.289937503051758 | Test Acc: 58.17999839782715%
Epoch: 84 | Epoch Time: 0m 47s
Train Loss: 1.2127837478637695 | Train Acc: 60.35199761390686%
Test Loss: 1.2952219718933105 | Test Acc: 58.28999876976013%
Epoch: 85 | Epoch Time: 0m 46s
Train Loss: 1.2184110737609863 | Train Acc: 60.461997985839844%
Test Loss: 1.3045712348937988 | Test Acc: 58.35999846458435%
Epoch: 86 | Epoch Time: 0m 47s
Train Loss: 1.2216021669006347 | Train Acc: 60.56600213050842%
Test Loss: 1.3110280151367188 | Test Acc: 58.560001850128174%
Epoch: 87 | Epoch Time: 0m 47s
Train Loss: 1.2263936227416992 | Train Acc: 60.628002882003784%
Test Loss: 1.3191541000366211 | Test Acc: 58.60000252723694%
Epoch: 88 | Epoch Time: 0m 47s
Train Loss: 1.2323381823730468 | Train Acc: 60.750001668930054%
Test Loss: 1.3285938034057616 | Test Acc: 58.63000154495239%
Epoch: 89 | Epoch Time: 0m 47s
Train Loss: 1.237445454864502 | Train Acc: 60.88399887084961%
Test Loss: 1.337344472503662 | Test Acc: 58.74999761581421%
Epoch: 90 | Epoch Time: 0m 46s
Train Loss: 1.240944764251709 | Train Acc: 60.95799803733826%
Test Loss: 1.3440133781433106 | Test Acc: 58.81999731063843%
Epoch: 91 | Epoch Time: 0m 47s
Train Loss: 1.241501852722168 | Train Acc: 61.01800203323364%
Test Loss: 1.3469429489135742 | Test Acc: 58.74999761581421%
Epoch: 92 | Epoch Time: 0m 47s
Train Loss: 1.2454508610534667 | Train Acc: 61.17200255393982%
Test Loss: 1.3539071296691894 | Test Acc: 58.85000228881836%
Epoch: 93 | Epoch Time: 0m 46s
Train Loss: 1.2505002769470215 | Train Acc: 61.28000020980835%
Test Loss: 1.3622280876159667 | Test Acc: 58.93999934196472%
Epoch: 94 | Epoch Time: 0m 47s
Train Loss: 1.2557252276611328 | Train Acc: 61.44000291824341%
Test Loss: 1.371138218688965 | Test Acc: 58.96000266075134%
Epoch: 95 | Epoch Time: 0m 47s
Train Loss: 1.2578823954772949 | Train Acc: 61.466002464294434%
Test Loss: 1.3759695770263671 | Test Acc: 58.96000266075134%
Epoch: 96 | Epoch Time: 0m 47s
Train Loss: 1.2604785331726074 | Train Acc: 61.54000163078308%
Test Loss: 1.3815860641479492 | Test Acc: 59.00999903678894%
Epoch: 97 | Epoch Time: 0m 47s
Train Loss: 1.2636103845214843 | Train Acc: 61.625999212265015%
Test Loss: 1.3876180953979491 | Test Acc: 59.060001373291016%
Epoch: 98 | Epoch Time: 0m 46s
Train Loss: 1.2672384774780274 | Train Acc: 61.72400116920471%
Test Loss: 1.3940815170288086 | Test Acc: 59.06999707221985%
Epoch: 99 | Epoch Time: 0m 47s
Train Loss: 1.2711692637634278 | Train Acc: 61.834001541137695%
Test Loss: 1.401118473815918 | Test Acc: 59.119999408721924%
Epoch: 100 | Epoch Time: 0m 47s
Train Loss: 1.2737360537719726 | Train Acc: 61.86400055885315%
Test Loss: 1.4065517211914063 | Test Acc: 59.18999910354614%
